,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max,object_id
3992,2023_08,48.19921370967742,46.89,50.1,18-322-00267
3993,2023_09,46.642941176470586,44.99,50.08,18-322-00267
3994,2016_05,47.90083333333333,47.88,47.92,18-304-00271
3995,2017_03,46.13999999999999,46.11,46.16,18-304-00271
3996,2017_04,50.16608695652174,50.0,50.25,18-304-00271
3997,2017_05,48.320403768506054,47.63,49.98,18-304-00271
3998,2017_06,51.370375521557726,48.85,52.32,18-304-00271
3999,2017_07,51.61211021505377,50.47,52.86,18-304-00271
4000,2017_08,52.586155913978494,50.41,54.67,18-304-00271
4001,2017_09,52.31685236768802,51.44,53.03,18-304-00271
4002,2017_10,51.669757738896365,50.41,52.9,18-304-00271
4003,2017_11,48.535666666666664,47.0,51.15,18-304-00271
4004,2017_12,47.03827956989248,46.49,47.52,18-304-00271
4005,2018_01,46.15376344086022,45.91,46.9,18-304-00271
4006,2018_02,46.67666666666667,46.52,46.83,18-304-00271
4007,2018_03,46.2525,46.07,46.9,18-304-00271
4008,2018_04,46.75911111111111,46.32,47.23,18-304-00271
4009,2018_05,47.91328804347826,46.75,49.32,18-304-00271
4010,2018_06,50.72180555555555,48.27,53.06,18-304-00271
4011,2018_07,51.766370967741935,51.04,53.13,18-304-00271
4012,2018_08,51.68688172043011,50.82,52.26,18-304-00271
4013,2018_09,51.33727777777777,50.09,52.55,18-304-00271
4014,2018_10,48.98108870967742,48.07,50.13,18-304-00271
4015,2018_11,47.39533333333333,47.03,48.12,18-304-00271
4016,2018_12,46.97505376344086,46.81,47.57,18-304-00271
4017,2019_01,46.78344086021505,46.64,47.03,18-304-00271
4018,2019_02,46.41833333333333,46.18,46.7,18-304-00271
4019,2019_03,46.28817204301075,46.16,46.49,18-304-00271
4020,2019_04,46.746818181818185,46.37,47.14,18-304-00271
4021,2019_05,47.498536585365855,46.61,48.65,18-304-00271
4022,2019_06,50.60414634146342,49.19,53.87,18-304-00271
4023,2019_07,53.12012096774194,50.24,64.58,18-304-00271
4024,2019_08,51.72435483870967,49.41,501.5,18-304-00271
4025,2019_09,50.75783333333333,49.23,81.65,18-304-00271
4026,2019_10,50.41502688172043,48.39,52.74,18-304-00271
4027,2019_11,49.37505747126437,47.9,52.51,18-304-00271
4028,2019_12,48.292580645161294,44.36,75.34,18-304-00271
4029,2020_01,47.27098901098901,46.97,47.51,18-304-00271
4030,2020_02,46.61785714285715,46.31,46.97,18-304-00271
4031,2020_03,46.30925925925926,46.07,46.56,18-304-00271
4032,2020_04,47.097419354838706,46.51,47.43,18-304-00271
4033,2020_05,55.58032301480485,47.1,5030.0,18-304-00271
4034,2020_06,52.888782729805015,51.1,54.38,18-304-00271
4035,2020_07,54.66461021505376,53.45,55.41,18-304-00271
4036,2020_08,52.575241935483874,50.84,54.49,18-304-00271
4037,2020_09,52.18693055555555,50.97,55.07,18-304-00271
4038,2020_10,52.954139784946236,50.6,55.08,18-304-00271
4039,2020_11,49.78252747252747,48.04,52.45,18-304-00271
4040,2020_12,48.06182795698925,47.57,48.61,18-304-00271
4041,2021_01,47.06182795698925,46.65,47.58,18-304-00271
4042,2021_02,46.657738095238095,46.41,47.88,18-304-00271
4043,2021_03,46.29494623655914,46.03,46.45,18-304-00271
4044,2021_04,46.964615384615385,46.28,47.62,18-304-00271
4045,2021_05,48.00193808882907,46.86,49.4,18-304-00271
4046,2021_06,49.70731944444444,48.97,50.47,18-304-00271
4047,2021_07,51.412271505376346,50.3,52.17,18-304-00271
4048,2021_08,51.97219086021505,50.08,54.04,18-304-00271
4049,2021_09,51.41415277777778,49.58,54.07,18-304-00271
4050,2021_10,56.18617765814267,46.67,5040.0,18-304-00271
4051,2021_11,47.691428571428574,47.0,48.31,18-304-00271
4052,2021_12,47.05297872340426,46.7,47.47,18-304-00271
4053,2022_01,46.63989247311828,46.43,47.0,18-304-00271
4054,2022_02,46.30273809523809,46.06,46.56,18-304-00271
4055,2022_03,46.255425531914895,45.73,49.0,18-304-00271
4056,2022_04,48.833444444444446,47.5,51.53,18-304-00271
4057,2022_05,51.57298611111111,47.8,54.82,18-304-00271
4058,2022_06,53.49140277777777,51.75,55.58,18-304-00271
4059,2022_07,52.15456989247312,50.35,54.66,18-304-00271
4060,2022_08,49.94209946236559,48.91,51.49,18-304-00271
4061,2022_09,50.61109722222222,49.59,51.81,18-304-00271
4062,2022_10,50.99021505376344,49.11,52.25,18-304-00271
4063,2022_11,48.305326086956526,47.25,51.13,18-304-00271
4064,2022_12,47.03212765957447,46.8,47.28,18-304-00271
4065,2023_01,46.590645161290325,46.4,46.84,18-304-00271
4066,2023_02,46.277764705882355,46.12,46.49,18-304-00271
4067,2023_03,46.27221052631579,45.97,47.14,18-304-00271
4068,2023_04,46.285333333333334,45.82,46.78,18-304-00271
4069,2023_05,47.25559892328399,46.55,49.51,18-304-00271
4070,2023_06,50.06169444444444,46.91,53.38,18-304-00271
4071,2023_07,51.343252688172036,50.57,52.42,18-304-00271
4072,2023_08,51.35595430107527,50.34,53.36,18-304-00271
4073,2023_09,50.176510574018124,48.9,53.3,18-304-00271
4074,2016_01,80.69956043956044,80.6,80.8,18-312-00277
4075,2016_02,80.5732183908046,80.1,82.65,18-312-00277
4076,2016_03,80.77296296296296,80.32,82.02,18-312-00277
4077,2016_04,84.35204301075268,81.77,85.16,18-312-00277
4078,2016_05,83.94470430107528,82.88,85.55,18-312-00277
4079,2016_06,84.70725,83.44,86.18,18-312-00277
4080,2016_07,85.98865591397849,85.38,86.87,18-312-00277
4081,2016_08,84.66224462365591,84.03,85.51,18-312-00277
4082,2016_09,85.00845833333332,84.2,85.9,18-312-00277
4083,2016_10,84.01771505376344,82.65,85.52,18-312-00277
4084,2016_11,81.83319999999999,75.48,82.96,18-312-00277
4085,2016_12,81.49598290598291,80.77,83.38,18-312-00277
4086,2017_01,80.55208333333333,80.36,81.01,18-312-00277
4087,2017_02,80.40253164556962,80.21,81.31,18-312-00277
4088,2017_03,80.86950617283951,80.0,81.71,18-312-00277
4089,2017_04,83.01019178082193,80.55,84.61,18-312-00277
4090,2017_05,83.4036559139785,82.07,84.54,18-312-00277
4091,2017_06,84.57783333333333,83.57,85.62,18-312-00277
4092,2017_07,85.31706989247311,84.62,86.48,18-312-00277
4093,2017_08,85.24614247311828,84.64,87.27,18-312-00277
4094,2017_09,84.75563888888888,84.04,85.93,18-312-00277
4095,2017_10,84.05426075268818,83.02,85.29,18-312-00277
4096,2017_11,82.12154696132596,81.54,83.02,18-312-00277
4097,2017_12,81.16961956521739,80.07,81.54,18-312-00277
4098,2018_01,80.68401098901099,80.56,80.85,18-312-00277
4099,2018_02,80.59785714285715,80.5,80.92,18-312-00277
4100,2018_03,80.95141414141413,80.03,81.81,18-312-00277
4101,2018_04,81.82177777777778,81.12,83.06,18-312-00277
4102,2018_05,82.78629032258064,81.76,85.08,18-312-00277
4103,2018_06,84.03754166666667,82.95,85.32,18-312-00277
4104,2018_07,85.3075,84.8,86.18,18-312-00277
4105,2018_08,85.26235215053764,84.9,85.71,18-312-00277
4106,2018_09,85.31144444444445,84.45,86.6,18-312-00277
4107,2018_10,83.36413978494623,82.34,84.45,18-312-00277
4108,2018_11,82.25166666666667,81.77,82.86,18-312-00277
4109,2018_12,81.40290322580645,81.05,81.75,18-312-00277
4110,2019_01,80.60182795698925,80.45,80.96,18-312-00277
4111,2019_02,80.55690476190476,80.4,81.04,18-312-00277
4112,2019_03,81.27456310679612,80.86,81.88,18-312-00277
4113,2019_04,82.01393258426965,81.37,82.75,18-312-00277
4114,2019_05,84.38777777777777,82.55,85.68,18-312-00277
4115,2019_06,85.49447154471544,76.71,86.07,18-312-00277
4116,2019_07,85.71478494623656,84.87,87.13,18-312-00277
4117,2019_08,85.11293010752688,58.79,85.83,18-312-00277
4118,2019_09,84.95891666666667,84.17,85.95,18-312-00277
4119,2019_10,83.6669623655914,82.94,84.56,18-312-00277
4120,2019_11,82.26263736263736,81.82,83.02,18-312-00277
4121,2019_12,81.63655913978495,81.48,81.81,18-312-00277
4122,2020_01,80.38096774193549,1.43,81.67,18-312-00277
4123,2020_02,81.05459770114942,80.96,81.63,18-312-00277
4124,2020_03,81.19018518518517,81.08,81.61,18-312-00277
4125,2020_04,82.69,81.97,83.57,18-312-00277
4126,2020_05,83.37519515477793,82.26,86.13,18-312-00277
4127,2020_06,85.46190277777778,84.18,86.98,18-312-00277
4128,2020_07,86.16647849462366,85.53,87.35,18-312-00277
4129,2020_08,85.47096774193548,84.69,86.24,18-312-00277
4130,2020_09,85.15345833333333,84.46,86.69,18-312-00277
4131,2020_10,84.13560483870968,82.9,85.87,18-312-00277
4132,2020_11,82.41197802197802,81.83,83.55,18-312-00277
4133,2020_12,81.44559139784946,81.2,81.8,18-312-00277
4134,2021_01,81.27968421052631,81.19,81.42,18-312-00277
4135,2021_02,81.05261904761905,80.95,81.19,18-312-00277
4136,2021_03,81.18516129032258,80.93,81.48,18-312-00277
4137,2021_04,81.25835164835165,81.01,81.42,18-312-00277
4138,2021_05,82.92751009421265,81.45,85.47,18-312-00277
4139,2021_06,84.76372222222221,84.24,85.91,18-312-00277
4140,2021_07,85.1113440860215,84.46,86.06,18-312-00277
4141,2021_08,85.52115591397849,84.36,87.02,18-312-00277
4142,2021_09,84.78256944444443,83.81,86.21,18-312-00277
4143,2021_10,83.36733153638814,82.62,85.15,18-312-00277
4144,2021_11,82.11362637362637,81.8,82.62,18-312-00277
4145,2021_12,81.57553191489362,81.32,81.77,18-312-00277
4146,2022_01,81.20322580645161,81.07,81.32,18-312-00277
4147,2022_02,80.99261904761904,80.08,81.14,18-312-00277
4148,2022_03,81.4959574468085,80.89,82.8,18-312-00277
4149,2022_04,83.87408163265306,81.81,85.33,18-312-00277
4150,2022_05,84.23756944444445,82.75,86.06,18-312-00277
4151,2022_06,85.4146111111111,84.15,86.6,18-312-00277
4152,2022_07,84.78040322580645,83.97,86.03,18-312-00277
4153,2022_08,84.39735215053763,83.94,85.0,18-312-00277
4154,2022_09,85.11025,84.38,86.36,18-312-00277
4155,2022_10,84.81823924731182,83.6,86.19,18-312-00277
4156,2022_11,82.87858695652174,81.87,84.07,18-312-00277
4157,2022_12,81.52531914893618,81.28,81.85,18-312-00277
4158,2023_01,80.94936170212766,80.71,84.95,18-312-00277
4159,2023_02,80.73576470588235,80.61,81.24,18-312-00277
4160,2023_03,80.94431578947369,80.61,82.17,18-312-00277
4161,2023_04,81.89422222222221,81.42,83.06,18-312-00277
4162,2023_05,83.11469717362046,81.72,84.91,18-312-00277
4163,2023_06,84.50633333333333,83.13,86.01,18-312-00277
4164,2023_07,85.54986559139785,84.96,86.74,18-312-00277
4165,2023_08,85.81522849462365,85.0,86.86,18-312-00277
4166,2023_09,84.47433082706767,83.69,85.91,18-312-00277
4167,2016_01,97.93560439560439,97.9,97.98,18-755-00279
4168,2016_02,97.93655172413793,97.88,98.12,18-755-00279
4169,2016_03,97.90981481481482,97.31,98.29,18-755-00279
4170,2016_04,104.8913425925926,99.22,106.26,18-755-00279
4171,2016_05,101.13173387096774,98.97,103.81,18-755-00279
4172,2016_06,102.121,98.73,105.11,18-755-00279
4173,2016_07,102.49540322580646,100.51,104.33,18-755-00279
4174,2016_08,100.3986559139785,99.36,102.15,18-755-00279
4175,2016_09,101.9457361111111,100.19,105.26,18-755-00279
4176,2016_10,100.12033602150538,98.67,104.69,18-755-00279
4177,2016_11,98.45530000000001,98.19,98.94,18-755-00279
4178,2016_12,98.45773913043477,98.0,100.42,18-755-00279
4179,2017_01,97.9108510638298,97.83,98.06,18-755-00279
4180,2017_02,97.841125,97.3,98.19,18-755-00279
4181,2017_03,97.89187500000001,97.79,98.52,18-755-00279
4182,2017_04,99.2323404255319,97.91,100.38,18-755-00279
4183,2017_05,99.9259811827957,98.3,103.93,18-755-00279
4184,2017_06,101.28055555555555,99.93,103.49,18-755-00279
4185,2017_07,102.03094086021505,99.87,105.63,18-755-00279
4186,2017_08,101.84936827956989,99.86,105.17,18-755-00279
4187,2017_09,101.60834722222222,99.61,104.7,18-755-00279
4188,2017_10,100.22481182795698,99.21,102.12,18-755-00279
4189,2017_11,98.55882681564245,98.24,99.29,18-755-00279
4190,2017_12,98.08108695652173,97.98,98.25,18-755-00279
4191,2018_01,97.92455555555554,97.87,98.03,18-755-00279
4192,2018_02,97.83386904761905,97.78,97.91,18-755-00279
4193,2018_03,97.94303030303031,97.79,98.31,18-755-00279
4194,2018_04,98.38388888888888,97.78,100.39,18-755-00279
4195,2018_05,99.6519020979021,98.19,101.69,18-755-00279
4196,2018_06,101.15663888888889,98.85,105.69,18-755-00279
4197,2018_07,102.40354838709678,100.35,105.66,18-755-00279
4198,2018_08,101.02896505376344,99.41,104.05,18-755-00279
4199,2018_09,100.88740277777777,99.42,103.54,18-755-00279
4200,2018_10,99.04622311827957,98.46,99.63,18-755-00279
4201,2018_11,98.24874999999999,98.06,98.49,18-755-00279
4202,2018_12,97.9041935483871,97.04,98.14,18-755-00279
4203,2019_01,97.86258064516129,97.81,97.92,18-755-00279
4204,2019_02,97.87130952380953,97.77,98.13,18-755-00279
4205,2019_03,97.58524271844661,96.9,98.24,18-755-00279
4206,2019_04,98.48131868131867,98.11,99.02,18-755-00279
4207,2019_05,101.61289473684211,99.76,102.89,18-755-00279
4208,2019_06,101.62333333333333,100.8,103.4,18-755-00279
4209,2019_07,102.26700268817204,100.17,104.39,18-755-00279
4210,2019_08,101.08862903225807,99.39,105.09,18-755-00279
4211,2019_09,101.62452777777779,99.27,104.64,18-755-00279
4212,2019_10,100.04685483870968,99.01,101.55,18-755-00279
4213,2019_11,98.59043956043955,98.23,99.36,18-755-00279
4214,2019_12,98.06053763440859,97.95,98.22,18-755-00279
4215,2020_01,97.91569892473117,97.86,98.02,18-755-00279
4216,2020_02,97.84149425287356,97.78,97.95,18-755-00279
4217,2020_03,97.82518518518519,97.78,97.9,18-755-00279
4218,2020_04,94.58424242424242,60.6,98.13,18-755-00279
4219,2020_05,99.10333781965006,97.86,101.21,18-755-00279
4220,2020_06,102.30772486772487,99.79,105.2,18-755-00279
4221,2020_07,102.96922043010754,101.19,105.15,18-755-00279
4222,2020_08,102.1555241935484,99.95,104.54,18-755-00279
4223,2020_09,101.36011111111111,99.52,104.13,18-755-00279
4224,2020_10,100.61141129032258,99.32,103.16,18-755-00279
4225,2020_11,98.91724175824174,98.259,100.22,18-755-00279
4226,2020_12,98.01494623655914,92.02,98.32,18-755-00279
4227,2021_01,97.95084210526316,97.87,98.02,18-755-00279
4228,2021_02,97.80000000000001,97.74,97.97,18-755-00279
4229,2021_03,97.78838709677419,97.68,98.0,18-755-00279
4230,2021_04,97.68835164835164,97.6,97.8,18-755-00279
4231,2021_05,98.58561238223419,50.39,101.29,18-755-00279
4232,2021_06,101.63302777777777,98.99,105.43,18-755-00279
4233,2021_07,100.91553763440861,99.85,102.4,18-755-00279
4234,2021_08,101.1380376344086,99.33,104.11,18-755-00279
4235,2021_09,99.7542638888889,98.54,102.2,18-755-00279
4236,2021_10,98.61928571428571,98.0,99.3,18-755-00279
4237,2021_11,98.07131868131867,97.93,98.31,18-755-00279
4238,2021_12,97.85861702127659,97.8,97.94,18-755-00279
4239,2022_01,97.78655913978494,97.74,97.89,18-755-00279
4240,2022_02,97.82928571428572,97.74,98.05,18-755-00279
4241,2022_03,97.68265957446809,97.62,97.77,18-755-00279
4242,2022_04,99.05744444444444,96.67,102.6,18-755-00279
4243,2022_05,101.9793405114401,99.42,104.31,18-755-00279
4244,2022_06,102.66234722222222,100.15,104.34,18-755-00279
4245,2022_07,102.37936827956989,99.94,105.16,18-755-00279
4246,2022_08,100.57560483870968,99.27,103.49,18-755-00279
4247,2022_09,101.81641666666668,99.87,104.61,18-755-00279
4248,2022_10,99.88668010752689,98.83,101.49,18-755-00279
4249,2022_11,98.33445652173914,98.07,98.83,18-755-00279
4250,2022_12,97.9455319148936,97.86,98.06,18-755-00279
4251,2023_01,97.76881720430107,97.44,97.89,18-755-00279
4252,2023_02,97.71305882352942,97.6,97.87,18-755-00279
4253,2023_03,97.47063157894738,78.74,98.7,18-755-00279
4254,2023_04,98.38855555555554,97.8,99.74,18-755-00279
4255,2023_05,98.93784656796771,97.89,100.95,18-755-00279
4256,2023_06,100.63072222222222,98.34,104.42,18-755-00279
4257,2023_07,102.42833333333333,99.89,104.99,18-755-00279
4258,2023_08,102.6599193548387,100.02,105.05,18-755-00279
4259,2023_09,100.55689759036144,99.01,103.15,18-755-00279
4260,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max,
4261,2023_10,40.69614855570839,40.52,41.39,18-300-00104
4262,2023_11,40.49076923076923,40.45,40.53,18-300-00104
4263,2023_12,40.38602150537635,40.34,40.44,18-300-00104
4264,2024_01,40.31322580645161,40.29,40.39,18-300-00104
4265,2024_02,40.26931034482759,40.25,40.29,18-300-00104
4266,2024_03,40.23042553191489,40.22,40.25,18-300-00104
4267,2024_04,40.21633333333334,40.2,40.25,18-300-00104
4268,2024_05,40.18103120759837,40.07,40.74,18-300-00104
4269,2023_10,27.833933975240715,27.26,28.98,18-301-00111
4270,2023_11,26.84010989010989,26.57,27.85,18-301-00111
4271,2023_12,26.460652173913044,26.31,26.57,18-301-00111
4272,2024_01,26.296774193548387,26.27,26.36,18-301-00111
4273,2024_02,26.27764705882353,26.23,26.35,18-301-00111
4274,2024_03,26.23119540229885,26.19,26.42,18-301-00111
4275,2024_04,26.527209302325584,26.32,26.7,18-301-00111
4276,2024_05,26.761728395061727,26.5,27.67,18-301-00111
4277,2023_10,26.366657496561213,25.32,27.57,18-301-00112
4278,2023_11,25.075714285714284,24.4,25.59,18-301-00112
4279,2023_12,24.55897297297297,23.86,26.16,18-301-00112
4280,2024_01,24.2501935483871,23.49,30.12,18-301-00112
4281,2024_02,24.00424418604651,23.33,26.64,18-301-00112
4282,2024_03,24.087849462365593,23.25,29.88,18-301-00112
4283,2024_04,24.629886363636363,23.62,25.18,18-301-00112
4284,2024_05,25.10407885791978,24.76,26.05,18-301-00112
4285,2023_10,32.13877579092159,31.91,32.86,18-301-00114
4286,2023_11,31.91868131868132,31.86,31.96,18-301-00114
4287,2023_12,31.77795698924731,31.72,31.86,18-301-00114
4288,2024_01,31.662365591397847,31.63,31.72,18-301-00114
4289,2024_02,31.611379310344827,31.59,31.63,18-301-00114
4290,2024_03,31.57521276595745,31.53,31.7,18-301-00114
4291,2024_04,31.592111111111112,31.56,31.71,18-301-00114
4292,2024_05,31.641379781420767,31.54,32.21,18-301-00114
4293,2023_10,32.98356946354883,31.23,34.61,18-302-00116
4294,2023_11,30.552912087912087,29.82,31.31,18-302-00116
4295,2023_12,29.636182795698925,29.37,30.12,18-302-00116
4296,2024_01,29.164462365591397,28.66,29.53,18-302-00116
4297,2024_02,28.885172413793107,28.51,29.23,18-302-00116
4298,2024_03,29.09037234042553,28.52,30.03,18-302-00116
4299,2024_04,30.623222222222225,29.35,32.32,18-302-00116
4300,2024_05,31.67198087431694,30.83,33.02,18-302-00116
4301,2023_10,44.94370013755158,44.65,45.91,18-302-00118
4302,2023_11,44.47714285714286,44.38,44.65,18-302-00118
4303,2023_12,44.32408602150538,44.24,44.44,18-302-00118
4304,2024_01,44.200860215053766,44.17,44.24,18-302-00118
4305,2024_02,44.17758620689655,44.14,44.24,18-302-00118
4306,2024_03,44.13148936170212,44.04,44.28,18-302-00118
4307,2024_04,44.15522222222222,44.12,44.22,18-302-00118
4308,2024_05,44.306462686567166,40.0,46.42,18-302-00118
4309,2023_10,51.03064649243466,49.87,53.57,18-304-00128
4310,2023_11,49.4534065934066,48.99,49.95,18-304-00128
4311,2023_12,48.96376344086022,48.76,49.9,18-304-00128
4312,2024_01,48.70150537634408,48.47,48.94,18-304-00128
4313,2024_02,48.41977272727272,48.28,48.56,18-304-00128
4314,2024_03,48.31058064516129,48.08,48.53,18-304-00128
4315,2024_04,48.339999999999996,48.08,48.66,18-304-00128
4316,2024_05,48.990883152173915,47.88,55.62,18-304-00128
4317,2023_10,55.00619257221458,54.38,57.5,18-305-00136
4318,2023_11,54.371098901098904,54.26,54.64,18-305-00136
4319,2023_12,54.20967741935484,54.06,54.45,18-305-00136
4320,2024_01,54.07440860215054,54.03,54.18,18-305-00136
4321,2024_02,53.99943181818182,53.92,54.07,18-305-00136
4322,2024_03,54.071505376344085,54.0,54.14,18-305-00136
4323,2024_04,54.06755555555556,53.95,54.2,18-305-00136
4324,2024_05,55.38089673913043,54.0,62.1,18-305-00136
4325,2023_10,62.760385144429165,61.06,64.85,18-306-00139
4326,2023_11,60.3395054945055,59.78,61.14,18-306-00139
4327,2023_12,59.50795698924731,59.18,59.78,18-306-00139
4328,2024_01,58.94537634408602,58.77,59.17,18-306-00139
