,revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod,object_id
213,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,0.0344526988243774,6671,2023_03,18-305-00134
214,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,0.0087892646570495,6095,2023_03,18-305-00135
215,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,0.0198620078958686,6712,2023_03,18-305-00136
216,Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.005605440124258,22132,2023_03,18-306-00137
217,Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.0140375362546385,17988,2023_03,18-306-00138
218,Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.0279843451890923,9803,2023_03,18-306-00139
219,Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.0451240488755877,12016,2023_03,18-306-00140
220,Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,0.0548414558124361,6849,2023_03,18-307-00141
221,Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,0.0318164081641104,7334,2023_03,18-307-00142
222,Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0017598602484599,5953,2023_03,18-307-00143
223,Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.0032188060953534,9446,2023_03,18-307-00144
224,North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.0081891145948417,11102,2023_03,18-307-00145
225,Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.0146968225276138,8344,2023_03,18-307-00146
226,Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.0633872210967661,5051,2023_03,18-307-00147
227,Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.0458690971136093,160,2023_03,18-308-00148
228,Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1582462930271768,2808,2023_03,18-308-00149
229,Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,0.0199712678236965,7166,2023_03,18-308-00150
230,Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,0.0242833787558538,13506,2023_03,18-308-00151
231,Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,0.0180742723372261,15472,2023_03,18-308-00152
232,Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,0.004753828740246,5861,2023_03,18-308-00153
233,Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,0.0307049386002755,15456,2023_03,18-309-00154
234,Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.0080224815200429,16962,2023_03,18-309-00155
235,Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.0380893018510606,16128,2023_03,18-309-00156
236,Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.0586109125969406,20470,2023_03,18-309-00157
237,Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.0439058813024104,13058,2023_03,18-310-00158
238,Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.0847493375043983,7105,2023_03,18-310-00159
239,Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.0675016847322665,11909,2023_03,18-310-00160
240,Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.0597014778007855,6429,2023_03,18-310-00161
241,Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,0.083509390572361,7124,2023_03,18-310-00162
242,Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.0899601759414327,7072,2023_03,18-310-00163
243,Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.0075627269849547,8382,2023_03,18-310-00164
244,Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,0.0652386286015616,8641,2023_03,18-311-00165
245,Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.0579605331978107,6983,2023_03,18-311-00166
246,Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,0.0718721363827062,5661,2023_03,18-311-00167
247,Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,0.0730143053399478,6945,2023_03,18-311-00168
248,Teok,JORHAT,Jorhat,Teok,,449551926.2,450,0.0569812964308005,8086,2023_03,18-312-00169
249,Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.0986747837991563,7527,2023_03,18-312-00170
250,Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.0389411413883789,7847,2023_03,18-312-00171
251,Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,0.0255765462452899,15260,2023_03,18-313-00172
252,Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.0927052158306404,8510,2023_03,18-313-00173
253,Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.0795333281593066,5807,2023_03,18-313-00174
254,Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.0816064318526691,11790,2023_03,18-313-00175
255,Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,0.0605151705083599,5708,2023_03,18-313-00176
256,Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.0873956454162787,16110,2023_03,18-313-00177
257,Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.0360162198080867,44058,2023_03,18-314-00178
258,Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.1274663794264433,28077,2023_03,18-314-00179
259,Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.0695643454532061,25985,2023_03,18-315-00180
260,Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.202001494052569,18188,2023_03,18-315-00181
261,Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.1839473267146141,10087,2023_03,18-315-00182
262,Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.1023561181331908,32582,2023_03,18-315-00183
263,Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.1215334904583096,13170,2023_03,18-316-00184
264,Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.031508468184438,14829,2023_03,18-316-00185
265,Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.1161785128140386,7921,2023_03,18-316-00186
266,Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.1170047675392216,17672,2023_03,18-316-00187
267,Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.0690676022647471,13350,2023_03,18-316-00188
268,Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,0.0028601522424559,3161,2023_03,18-317-00189
269,Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.0242593802030807,2386,2023_03,18-317-00190
270,Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.0070532795293569,4942,2023_03,18-317-00191
271,Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.0467471192640322,11870,2023_03,18-317-00192
272,"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.0313449482589483,10138,2023_03,18-317-00193
273,Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,0.0145054870296541,2766,2023_03,18-318-00194
274,Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,0.0047016120334082,2845,2023_03,18-318-00195
275,Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.0109077023990687,4777,2023_03,18-318-00196
276,Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.0900492418720365,13076,2023_03,18-318-00197
277,"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0122983189656659,3397,2023_03,18-319-00198
278,Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.022512562973947,5314,2023_03,18-319-00199
279,Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.0599467792244673,6231,2023_03,18-319-00200
280,Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.0199763572928315,1523,2023_03,18-319-00201
281,Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.0517166067378312,3038,2023_03,18-319-00202
282,Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,0.0168158596595831,226,2023_03,18-320-00203
283,Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.0070623425381141,623,2023_03,18-320-00204
284,Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.0141182369294072,12881,2023_03,18-320-00205
285,Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,0.0074934707466981,4107,2023_03,18-320-00206
286,Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.0485671511075241,16766,2023_03,18-320-00207
287,"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.023815486194064,3329,2023_03,18-321-00208
288,Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.0445467617762847,959,2023_03,18-321-00209
289,Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.0277043049857303,4473,2023_03,18-321-00210
290,Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.0265912849752241,7396,2023_03,18-321-00211
291,Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.0291703172361884,8392,2023_03,18-321-00212
292,Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,-0.0041859208745793,3162,2023_03,18-321-00213
293,Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.0452804231073751,2510,2023_03,18-321-00214
294,Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0507079861952609,2047,2023_03,18-321-00215
295,Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.0162861903785413,9184,2023_03,18-321-00216
296,"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,-0.0009729904709378,1627,2023_03,18-321-00217
297,Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,-0.0588830091553944,1009,2023_03,18-321-00218
298,Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0151768311256193,1807,2023_03,18-322-00219
299,Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0329772312137473,8814,2023_03,18-322-00220
300,Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.070285622947645,2234,2023_03,18-322-00221
301,"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.0015698810348241,1698,2023_03,18-323-00222
302,"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.0269369797916104,2663,2023_03,18-323-00223
303,Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,-0.036626342699768,6628,2023_03,18-323-00224
304,Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.0588813564641688,1476,2023_03,18-323-00225
305,Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.026512466517022,2297,2023_03,18-323-00226
306,Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,0.010165761985988,1094,2023_03,18-323-00227
307,Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,0.0149663473515941,2348,2023_03,18-323-00228
308,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,-0.0029376726122957,3807,2023_03,18-324-00260
309,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.0233428443486071,343,2023_03,18-323-00230
310,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.0572771830386189,8261,2023_03,18-324-00231
311,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,-0.0142387884299713,633,2023_03,18-324-00232
312,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.0146157103793977,5245,2023_03,18-324-00233
313,Barama,BAKSA,Baksa,Barama,,95546762.3,96,-0.0567968877822316,1719,2023_03,18-324-00234
314,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.0027831020809355,420,2023_03,18-816-00235
315,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,-0.0661271661520004,64,2023_03,18-816-00236
316,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,-0.0157962096364874,950,2023_03,18-325-00237
317,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,-0.0184229293731756,3169,2023_03,18-325-00238
318,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.0212883277960016,5242,2023_03,18-325-00239
319,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.0264025325723735,742,2023_03,18-326-00240
320,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.0010108798285359,2935,2023_03,18-326-00241
321,Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.015614069170422,36,2023_03,18-326-00242
322,Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.0003304055758884,112,2023_03,18-326-00243
323,Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,0.0170610981275258,1127,2023_03,18-326-00244
324,Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,0.00335181511773,11250,2023_03,18-326-00245
325,Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,0.0201997095589806,10238,2023_03,18-326-00246
326,Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,0.0342044990055786,5851,2023_03,18-326-00247
327,Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,0.1024517841773007,5319,2023_03,18-755-00248
328,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,0.0168789425235857,18758,2023_03,18-756-00249
329,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.0425376817671247,7689,2023_03,18-756-00250
330,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.0315712888894733,5644,2023_03,18-756-00251
331,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.0863477193407779,4721,2023_03,18-757-00252
332,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,0.0213465999549543,5680,2023_03,18-757-00253
333,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.0668058140379528,15595,2023_03,18-757-00254
334,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0613852198260336,54831,2023_03,18-759-00255
335,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.0410088882711437,7769,2023_03,18-758-00256
336,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,0.0025489850135639,4435,2023_03,18-758-00257
337,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,-0.0297965651292067,325,2023_03,18-816-00258
338,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.0749860988142262,5087,2023_03,18-816-00259
339,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,0.0093953731515597,9865,2023_03,18-816-00261
340,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.0506462173332578,5309,2023_03,18-324-00262
341,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.005651361058711,2415,2023_03,18-324-00263
342,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0340365252448517,3708,2023_03,18-303-00264
343,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.0338177021232855,4698,2023_03,18-799-00265
344,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,0.002699139164286,5690,2023_03,18-303-00266
345,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0260631694867917,2056,2023_03,18-322-00267
346,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,-0.0065365407582397,3447,2023_03,18-326-00268
347,Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.0174708018138783,7873,2023_03,18-325-00269
348,Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.0227271296716547,11636,2023_03,18-325-00270
349,Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.0857288204356376,8692,2023_03,18-304-00271
350,Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,0.0266212528587406,7020,2023_03,18-321-00272
351,Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.0346007872719415,7557,2023_03,18-321-00273
352,Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.02328881299878,1372,2023_03,18-301-00274
353,Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.058557868131615,6531,2023_03,18-312-00276
354,Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,0.0521856063451522,3510,2023_03,18-312-00277
355,Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,0.0418003860467188,7103,2023_03,18-755-00278
356,Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,0.0432707952087428,6931,2023_03,18-755-00279
357,Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.0434108392840068,5801,2023_03,18-760-00280
358,Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.0603330090661103,11685,2023_03,18-760-00281
359,Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.1026282923984574,59187,2023_03,18-314-00275
360,Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.0157930748737608,19191,2022_04,18-300-00101
361,Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,0.0447267120748716,2836,2022_04,18-300-00102
362,Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,0.0565858810910895,5462,2022_04,18-300-00103
363,Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.0013667834710428,17789,2022_04,18-300-00104
364,Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.0617623461933485,5028,2022_04,18-300-00105
365,Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.025885832283864,1844,2022_04,18-300-00106
366,Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.0253341671354034,2211,2022_04,18-300-00107
367,Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.0465944710853285,1809,2022_04,18-300-00108
368,Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,0.0192920388283308,3795,2022_04,18-301-00109
369,Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,-0.0438002671527162,3953,2022_04,18-301-00110
370,Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.0171746608432662,3581,2022_04,18-301-00111
371,Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,0.0038823822782151,6379,2022_04,18-301-00112
372,Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,0.0077717811667038,5267,2022_04,18-301-00113
373,Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.0112343161820819,3496,2022_04,18-301-00114
374,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,0.0130604419060208,8712,2022_04,18-302-00115
375,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,0.013642147893731,9671,2022_04,18-302-00116
376,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,0.0513629433760488,8551,2022_04,18-302-00117
377,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,0.0711123918805803,3500,2022_04,18-302-00118
378,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,0.0397433483391139,4951,2022_04,18-302-00119
379,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.0787222799153021,4172,2022_04,18-303-00120
380,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.0204584460252245,9172,2022_04,18-303-00121
381,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.0647198652454213,5658,2022_04,18-303-00122
382,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.0488200517902744,4693,2022_04,18-303-00123
383,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,0.0253873694520163,2995,2022_04,18-799-00124
384,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,0.0461641964705094,736,2022_04,18-799-00125
385,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.0215122084131194,3931,2022_04,18-304-00126
386,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.0740780349423631,4164,2022_04,18-304-00127
387,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.0058367651536924,6976,2022_04,18-304-00128
388,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.0068431731492154,3294,2022_04,18-304-00129
389,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,0.0097124684690787,10408,2022_04,18-305-00130
390,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,0.030462794574886,6141,2022_04,18-305-00131
391,Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.05912161862126,5498,2022_04,18-305-00132
392,Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.1023643804041287,4449,2022_04,18-305-00133
393,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,0.041772521323054,6671,2022_04,18-305-00134
394,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,0.0256244245857337,6097,2022_04,18-305-00135
395,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,0.0493743769176242,6712,2022_04,18-305-00136
396,Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.0148392953902403,22139,2022_04,18-306-00137
397,Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,0.0013800404216263,17990,2022_04,18-306-00138
398,Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.0425668962998434,9801,2022_04,18-306-00139
399,Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.0529598363684941,12018,2022_04,18-306-00140
400,Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,0.0530974218778521,6848,2022_04,18-307-00141
401,Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,0.017284465540886,7341,2022_04,18-307-00142
402,Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0114193292548934,5955,2022_04,18-307-00143
403,Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.005698579473446,9447,2022_04,18-307-00144
404,North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.013609231774645,11102,2022_04,18-307-00145
405,Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.010905528934013,8347,2022_04,18-307-00146
406,Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.0114647000703673,5053,2022_04,18-307-00147
407,Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.0015916813164949,160,2022_04,18-308-00148
408,Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.146326353067686,2808,2022_04,18-308-00149
409,Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,0.0433926175596926,7163,2022_04,18-308-00150
410,Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,0.0273972783517678,13505,2022_04,18-308-00151
411,Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,0.001879983596225,15477,2022_04,18-308-00152
412,Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,0.0265228677552456,5862,2022_04,18-308-00153
413,Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,0.024770952350572,15460,2022_04,18-309-00154
414,Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,0.0009733340908373,16956,2022_04,18-309-00155
415,Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.0169768503734043,16128,2022_04,18-309-00156
416,Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.0550640142183605,20461,2022_04,18-309-00157
417,Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.0146050872604158,13063,2022_04,18-310-00158
418,Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.0340210786085366,7101,2022_04,18-310-00159
419,Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.0362599511390769,11910,2022_04,18-310-00160
420,Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.0672432832277327,6429,2022_04,18-310-00161
421,Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,0.0752079153516063,7124,2022_04,18-310-00162
422,Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.0926447715921145,7070,2022_04,18-310-00163
